title,author,release_date,arxiv_url,arxiv_num
Non-Hermitian topological invariant of photonic band structures undergoing inversion,"Paul Bouteyre, Dung Xuan Nguyen, Guillaume Gachon, Taha Benyattou, Xavier Letartre, Pierre Viktorovitch, Ségolène Callard, Lydie Ferrier, Hai Son Nguyen",17-November-2022,https://arxiv.org/abs/2211.09884,221109884
Theory and simulations of the angular momentum transfer from swift electrons to spherical nanoparticles in STEM,"José Ángel Castellanos-Reyes, Jesús Castrejón-Figueroa, Alejandro Reyes-Coronado",17-November-2022,https://arxiv.org/abs/2211.09883,221109883
Study on degradation of VUV-sensitivity of MPPC for liquid xenon scintillation detector by radiation damage in MEG II experiment,"K. Ieki, T. Iwamoto, S. Kobayashi, Toshinori Mori, S. Ogawa, R. Onda, W. Ootani, K. Shimada, K. Toyoda",17-November-2022,https://arxiv.org/abs/2211.09882,221109882
Non-equilibrium evolution of quarkonium in medium in the open quantum system approach,Michael Strickland,17-November-2022,https://arxiv.org/abs/2211.09881,221109881
Probing van der Waals interactions and detecting polar molecules by Förster resonance energy transfer with Rydberg atoms at temperatures below 100 mK,"J. Zou, S. D. Hogan",17-November-2022,https://arxiv.org/abs/2211.09880,221109880
Existence of the free energy for heavy-tailed spin glasses,"Aukosh Jagannath, Patrick Lopatto",17-November-2022,https://arxiv.org/abs/2211.09879,221109879
Invasion of optimal social contracts,"Alessandra F. Lütz, Marco Antonio Amaral, Ian Braga, Lucas Wardil",17-November-2022,https://arxiv.org/abs/2211.09872,221109872
Conservation of energy and momentum for an electromagnetic field propagating into a linear medium from the vacuum,Michael E. Crenshaw,17-November-2022,https://arxiv.org/abs/2211.09871,221109871
"Response to `Comment on ""Quantum correlations are weaved by the spinors of the Euclidean primitives""'",Joy Christian,27-November-2022,https://arxiv.org/abs/2211.09867,221109867
Fast Uncertainty Estimates in Deep Learning Interatomic Potentials,"Albert Zhu, Simon Batzner, Albert Musaelian, Boris Kozinsky",17-November-2022,https://arxiv.org/abs/2211.09866,221109866
Muon $g-2$ in a 2HDM assisted by inert scalars: probing at the ILC,"Nabarun Chakrabarty, Indrani Chakraborty",17-November-2022,https://arxiv.org/abs/2211.09863,221109863
Automated Quantum Memory Compilation with Improved Dynamic Range,"Aviraj Sinha, Elena R. Henderson, Jessie M. Henderson, Mitchell A. Thornton",17-November-2022,https://arxiv.org/abs/2211.09860,221109860
What aspects of the phenomenology of interference witness nonclassicality?,"Lorenzo Catani, Matthew Leifer, Giovanni Scala, David Schmid, Robert W. Spekkens",17-November-2022,https://arxiv.org/abs/2211.09850,221109850
Pair Density Waves from Local Band Geometry,"Guodong Jiang, Yafis Barlas",17-November-2022,https://arxiv.org/abs/2211.09846,221109846
Thick brane models in generalized mimetic gravity,A. S. Lobão Jr,17-November-2022,https://arxiv.org/abs/2211.09843,221109843
Spectroscopy of the frustrated quantum antiferromagnet Cs$_2$CuCl$_4$,"Adolfo O. Fumega, D. Wong, C. Schulz, F. Rodríguez, S. Blanco-Canosa",17-November-2022,https://arxiv.org/abs/2211.09841,221109841
Design and Performance of a Novel Low Energy Multi-Species Beamline for the ALPHA Antihydrogen Experiment,"C. J. Baker, W. Bertsche, A. Capra, C. L. Cesar, M. Charlton, A. J. Christensen, R. Collister, A. Cridland Mathad, S. Eriksson, A. Evans, N. Evetts, S. Fabbri, J. Fajans, T. Friesen, M. C. Fujiwara, D. R. Gill, P. Grandemange, P. Granum, J. S. Hangst, M. E. Hayden, D. Hodgkinson, C. A. Isaac, M. A. Johnson, J. M. Jones, S. A. Jones",17-November-2022,https://arxiv.org/abs/2211.09838,221109838
Elastic stripes formation at electronic transitions,"Giuliano Chiriacò, Andrew J. Millis",17-November-2022,https://arxiv.org/abs/2211.09837,221109837
Complex phase-fluctuation effects correlated with granularity in superconducting NbN nanofilms,"Meenakshi Sharma, Manju Singh, Rajib K. Rakshit, Surinder P. Singh, Matteo Fretto, Natascia De Leo, Andrea Perali, Nicola Pinto",16-November-2022,https://arxiv.org/abs/2211.09836,221109836
Closed-form analytic expressions for shadow estimation with brickwork circuits,"Mirko Arienzo, Markus Heinrich, Ingo Roth, Martin Kliesch",17-November-2022,https://arxiv.org/abs/2211.09835,221109835
First observation of $B\!\to \bar{D}_1(\to\bar{D}π^+π^-)\ell^+ν_\ell$ and measurement of the $B\!\to \bar{D}^{(*)}π\ell^+ν_\ell$ and $B\!\to \bar{D}^{(*)}π^+π^-\ell^+ν_\ell$ branching fractions with hadronic tagging at Belle," Belle Collaboration, F. Meier, A. Vossen, I. Adachi, K. Adamczyk, H. Aihara, S. Al Said, D. M. Asner, H. Atmacan, T. Aushev, R. Ayad, V. Babu, S. Bahinipati, Sw. Banerjee, M. Bauer, P. Behera, K. Belous, J. Bennett, F. Bernlochner, M. Bessner, B. Bhuyan, T. Bilka, D. Biswas, A. Bobrov, D. Bodrov",17-November-2022,https://arxiv.org/abs/2211.09833,221109833
Constructing precisely quasi-isodynamic magnetic fields,"Alan Goodman, Katia Camacho Mata, Sophia A Henneberg, Rogerio Jorge, Matt Landreman, Gabriel Plunk, Hakan Smith, Ralf Mackenbach, Per Helander",17-November-2022,https://arxiv.org/abs/2211.09829,221109829
Line Emission Mapper (LEM): Probing the ,"Ralph Kraft, Maxim Markevitch, Caroline Kilbourne, Joseph S. Adams, Hiroki Akamatsu, Mohammadreza Ayromlou, Simon R. Bandler, Douglas A. Bennett, Anil Bhardwaj, Veronica Biffi, Dennis Bodewits, Akos Bogdan, Massimiliano Bonamente, Stefano Borgani, Graziella Branduardi-Raymont, Joel N. Bregman, Joseph N. Burchett, Jenna Cann, Jenny Carter, Priyanka Chakraborty, Eugene Churazov, Robert A. Crain, Renata Cumbee, Romeel Dave, Michael DiPirro",21-November-2022,https://arxiv.org/abs/2211.09827,221109827
Constraints on Ultralight Scalar Dark Matter with Quadratic Couplings,"Thomas Bouley, Philip Sørensen, Tien-Tien Yu",17-November-2022,https://arxiv.org/abs/2211.09826,221109826
Massive flows in AdS$_6$/CFT$_5$,"Mohammad Akhond, Andrea Legramandi, Carlos Nunez, Leonardo Santilli, Lucas Schepers",17-November-2022,https://arxiv.org/abs/2211.09824,221109824
Derivative Corrections to Extremal Black Holes with Moduli,"Muldrow Etheredge, Ben Heidenreich",17-November-2022,https://arxiv.org/abs/2211.09823,221109823
Accuracy of quantum simulators with ultracold dipolar molecules: a quantitative comparison between continuum and lattice descriptions,"Michael Hughes, Axel U. J. Lode, Dieter Jaksch, Paolo Molignini",17-November-2022,https://arxiv.org/abs/2211.09821,221109821
The Quantum Perfect Fluid in 2D,"Aurélien Dersy, Andrei Khmelnitsky, Riccardo Rattazzi",17-November-2022,https://arxiv.org/abs/2211.09820,221109820
Deep learning for Lagrangian drift simulation at the sea surface,"Daria Botvynko, Carlos Granero-Belinchon, Simon Van Gennip, Abdesslam Benzinou, Ronan Fablet",17-November-2022,https://arxiv.org/abs/2211.09818,221109818
Measurement uncertainty relation for three observables,"Sixia Yu, Ya-Li Mao, Chang Niu, Hu Chen, Zheng-Da Li, Jingyun Fan",23-November-2022,https://arxiv.org/abs/2211.09816,221109816
Programmable photonic system for quantum simulation in arbitrary topologies,"Ben Bartlett, Olivia Y. Long, Avik Dutt, Shanhui Fan",17-November-2022,https://arxiv.org/abs/2211.09805,221109805
Are atomic insulators distinguishable?,"Sanjib Kumar Das, Sourav Manna, Bitan Roy",17-November-2022,https://arxiv.org/abs/2211.09804,221109804
Exact Quantum Algorithms for Quantum Phase Recognition: Renormalization Group and Error Correction,"Ethan Lake, Shankar Balasubramanian, Soonwon Choi",17-November-2022,https://arxiv.org/abs/2211.09803,221109803
Digital simulation of non-Abelian anyons with 68 programmable superconducting qubits,"Shibo Xu, Zheng-Zhi Sun, Ke Wang, Liang Xiang, Zehang Bao, Zitian Zhu, Fanhao Shen, Zixuan Song, Pengfei Zhang, Wenhui Ren, Xu Zhang, Hang Dong, Jinfeng Deng, Jiachen Chen, Yaozu Wu, Ziqi Tan, Yu Gao, Feitong Jin, Xuhao Zhu, Chuanyu Zhang, Ning Wang, Yiren Zou, Jiarun Zhong, Aosai Zhang, Weikang Li",17-November-2022,https://arxiv.org/abs/2211.09802,221109802
Machine Learned Calabi--Yau Metrics and Curvature,"Per Berglund, Giorgi Butbaia, Tristan Hübsch, Vishnu Jejjala, Damián Mayorga Peña, Challenger Mishra, Justin Tan",17-November-2022,https://arxiv.org/abs/2211.09801,221109801
Observation of an unexpected negative magnetoresistance in magnetic Weyl semimetal Co$_3$Sn$_2$S$_2$,"Ali G. Moghaddam, Kevin Geishendorf, Richard Schlitz, Jorge I. Facio, Praveen Vir, Chandra Shekhar, Claudia Felser, Kornelius Nielsch, Sebastian T. B. Goennenwein, Jeroen van den Brink, Andy Thomas",17-November-2022,https://arxiv.org/abs/2211.09798,221109798
Mind the gap: The discrepancy between simulation and reality drives interpretations of the Galactic Center Excess,"Sascha Caron, Christopher Eckner, Luc Hendriks, Guðlaugur Jóhannesson, Roberto Ruiz de Austri, Gabrijela Zaharijas",17-November-2022,https://arxiv.org/abs/2211.09796,221109796
Colliding poles with colliding nuclei,Alexander Soloviev,17-November-2022,https://arxiv.org/abs/2211.09792,221109792
Radiometric sensitivity and resolution of synthetic tracking imaging for orbital debris monitoring,"Hasan Bahcivan, David J. Brady, Gordon C. Hageman",17-November-2022,https://arxiv.org/abs/2211.09789,221109789
Probing fractional statistics in quantum simulators of spin liquid Hamiltonians,"Shiyu Zhou, Maria Zelenayova, Oliver Hart, Claudio Chamon, Claudio Castelnovo",17-November-2022,https://arxiv.org/abs/2211.09784,221109784
Dipolar spin-exchange and entanglement between molecules in an optical tweezer array,"Yicheng Bao, Scarlett S. Yu, Loïc Anderegg, Eunmi Chae, Wolfgang Ketterle, Kang-Kuen Ni, John M. Doyle",17-November-2022,https://arxiv.org/abs/2211.09780,221109780
Weyl group symmetry of q-characters,"Edward Frenkel, David Hernandez",17-November-2022,https://arxiv.org/abs/2211.09779,221109779
Engineering and probing non-Abelian chiral spin liquids using periodically driven ultracold atoms,"Bo-Ye Sun, Nathan Goldman, Monika Aidelsburger, Marin Bukov",17-November-2022,https://arxiv.org/abs/2211.09777,221109777
A lower bound on dark matter mass,"Mustafa A. Amin, Mehrdad Mirbabayi",17-November-2022,https://arxiv.org/abs/2211.09775,221109775
Understanding and eliminating spurious modes in variational Monte Carlo using collective variables,"Huan Zhang, Robert J. Webber, Michael Lindsey, Timothy C. Berkelbach, Jonathan Weare",11-November-2022,https://arxiv.org/abs/2211.09767,221109767
Baryon and meson masses in the Nambu--Jona-Lasinio model: a Bayesian approach,"Antoine Pfaff, Hubert Hansen, Juan M. Torres-Rincon, Joerg Aichelin",17-November-2022,https://arxiv.org/abs/2211.09766,221109766
Optically Distributing Remote Two-node Microwave Entanglement using Doubly Parametric Quantum Transducers,"Akira Kyle, Curtis L. Rau, William D. Warfield, Alex Kwiatkowski, John D. Teufel, Konrad W. Lehnert, Tasshi Dennis",17-November-2022,https://arxiv.org/abs/2211.09762,221109762
Point- and contact-symmetry pseudogroups of dispersionless Nizhnik equation,"Vyacheslav M. Boyko, Roman O. Popovych, Oleksandra O. Vinnichenko",17-November-2022,https://arxiv.org/abs/2211.09759,221109759
Delayed Hopf bifurcation and control of a ferrofluid interface via a time-dependent magnetic field,"Zongxin Yu, Ivan C. Christov",17-November-2022,https://arxiv.org/abs/2211.09758,221109758
An $α'$-complete theory of cosmology and its tensionless limit,"Tomas Codina, Olaf Hohm, Diego Marques",17-November-2022,https://arxiv.org/abs/2211.09757,221109757
An Advantage Using Feature Selection with a Quantum Annealer,"Andrew Vlasic, Hunter Grant, Salvatore Certo",21-November-2022,https://arxiv.org/abs/2211.09756,221109756
A unified model for the co-evolution of galaxies and their circumgalactic medium: the relative roles of turbulence and atomic cooling ,"Viraj Pandya, Drummond B. Fielding, Greg L. Bryan, Christopher Carr, Rachel S. Somerville, Jonathan Stern, Claude-Andre Faucher-Giguere, Zachary Hafen, Daniel Angles-Alcazar",17-November-2022,https://arxiv.org/abs/2211.09755,221109755
Probing Left-handed Heavy Neutral Leptons on the Massive Vector Doublet Model,"Paulo Areyuna C., Jilberto Zamora-Saa, Alfonso R. Zerwekh",17-November-2022,https://arxiv.org/abs/2211.09753,221109753
Heart Abnormality Detection from Heart Sound Signals using MFCC Feature and Dual Stream Attention Based Network,"Nayeeb Rashid, Swapnil Saha, Mohseu Rashid Subah, Rizwan Ahmed Robin, Syed Mortuza Hasan Fahim, Shahed Ahmed, Talha Ibn Mahmud",17-November-2022,https://arxiv.org/abs/2211.09751,221109751
As a matter of dynamical range -- scale dependent energy dynamics in MHD turbulence,"Philipp Grete, Brian W. O'Shea, Kris Beckwith",17-November-2022,https://arxiv.org/abs/2211.09750,221109750
On the collision problem of two kinks for the $φ^{6}$ model with low speed,Abdon Moutinho,17-November-2022,https://arxiv.org/abs/2211.09749,221109749
Universal scaling of Klein bottle entropy near conformal critical points,"Yueshui Zhang, Anton Hulsch, Hua-Chen Zhang, Wei Tang, Lei Wang, Hong-Hao Tu",17-November-2022,https://arxiv.org/abs/2211.09745,221109745
,"Andrea Merlo, Daniel Böckenhoff, Jonathan Schilling, Samuel Aaron Lazerson, Thomas Sunn Pedersen, the W7-X team",28-November-2022,https://arxiv.org/abs/2211.09743,221109743
Anharmonicity reveals the tunability of the charge density wave orders in monolayer VSe$_2$,"Adolfo O. Fumega, Josu Diego, V. Pardo, S. Blanco-Canosa, Ion Errea",17-November-2022,https://arxiv.org/abs/2211.09742,221109742
Cavity-dumping using a microscopic Fano laser,"G. Dong, S. L. Liang, A. Sakanas, E. Semenova, K. Yvind, J. Mork, Y. Yu",17-November-2022,https://arxiv.org/abs/2211.09739,221109739
Exploring Earth's Ionosphere and its effect on low radio frequency observation with the uGMRT and the SKA,"Sarvesh Mangla, Sumanjit Chakraborty, Abhirup Datta, Ashik Paul",17-November-2022,https://arxiv.org/abs/2211.09738,221109738
A Survey on Evaluation Metrics for Synthetic Material Micro-Structure Images from Generative Models,"Devesh Shah, Anirudh Suresh, Alemayehu Admasu, Devesh Upadhyay, Kalyanmoy Deb",3-November-2022,https://arxiv.org/abs/2211.09727,221109727
A universal law for the pattern evolution of fullerene-based sandwiches,"Yixuan Xue, Jin-Wu Jiang, Harold S. Park",3-November-2022,https://arxiv.org/abs/2211.09725,221109725
Non-perturbative Floquet engineering of the toric-code Hamiltonian and its ground state,"Francesco Petiziol, Sandro Wimberger, André Eckardt, Florian Mintert",17-November-2022,https://arxiv.org/abs/2211.09724,221109724
A Flexible MATLAB/Simulink Simulator for Robotic Floating-base Systems in Contact with the Ground,"Nuno Guedelha, Venus Pasandi, Giuseppe L'Erario, Silvio Traversaro, Daniele Pucci",17-November-2022,https://arxiv.org/abs/2211.09716,221109716
,"Mickaël Delcey, Yoann Cheny, Sébastien Kiesgen de Richter",3-November-2022,https://arxiv.org/abs/2211.09715,221109715
Approximate kink-kink solutions for the $φ^{6}$ model in the low-speed limit,Abdon Moutinho,17-November-2022,https://arxiv.org/abs/2211.09714,221109714
A Synthetic Dataset for 5G UAV Attacks Based on Observable Network Parameters,"Joseanne Viana, Hamed Farkhari, Pedro Sebastiao, Sandra Lagen, Katerina Koutlia, Biljana Bojovic, Rui Dinis",5-November-2022,https://arxiv.org/abs/2211.09706,221109706
Phantom cosmological model with observational constraints in f(Q) gravity,"S. A. Narawade, B. Mishra",16-November-2022,https://arxiv.org/abs/2211.09701,221109701
First survey of centimeter-scale AC-LGAD strip sensors with a 120 GeV proton beam,"Christopher Madrid, Ryan Heller, Claudio San Martín, Shirsendu Nanda, Artur Apresyan, William K. Brooks, Wei Chen, Gabriele Giacomini, Ohannes Kamer Köseyan, Sergey Los, Cristián Peña, René Rios, Alessandro Tricoli, Si Xie, Zhenyu Ye",17-November-2022,https://arxiv.org/abs/2211.09698,221109698
Thermodynamics of bidirectional associative memories,"Adriano Barra, Giovanni Catania, Aurélien Decelle, Beatriz Seoane",17-November-2022,https://arxiv.org/abs/2211.09694,221109694
Scattering entropies of quantum graphs with several channels,"Alison A. Silva, Fabiano M. Andrade, D. Bazeia",17-November-2022,https://arxiv.org/abs/2211.09693,221109693
Synthesizing Quantum-Circuit Optimizers,"Amanda Xu, Abtin Molavi, Lauren Pick, Swamit Tannu, Aws Albarghouthi",17-November-2022,https://arxiv.org/abs/2211.09691,221109691
Machine learning opens a doorway for microrheology with optical tweezers in living systems,"Matthew G. Smith, Jack Radford, Eky Febrianto, Jorge Ramírez, Helen O'Mahony, Andrew B. Matheson, Graham M. Gibson, Daniele Faccio, Manlio Tassieri",17-November-2022,https://arxiv.org/abs/2211.09689,221109689
