article,author,url,DOI,year
Detection and Location for In-pipe Detector Block Accident Based on Image Edge Processing,"Jun Zheng;
Dazhong Ma;
Xuguang Hu",https://ieeexplore.ieee.org/document/8832797/,10.1109/CCDC.2019.8832797,2019
CBIR for image-based language learning within mobile environment,"O. Starostenko;
R. Contreras Gomez;
V. Alarcon-Aquino;
O. Sergiyenko",https://ieeexplore.ieee.org/document/5235990/,10.1109/MWSCAS.2009.5235990,2009
Simulating infra-red land clutter: an image processing data source,"Y.A. Rzhanov;
B.R. Calder",https://ieeexplore.ieee.org/document/615651/,10.1049/cp:19971019,1997
Interactive Medical Image Segmentation Using Deep Learning With Image-Specific Fine Tuning,"Guotai Wang;
Wenqi Li;
Maria A. Zuluaga;
Rosalind Pratt;
Premal A. Patel;
Michael Aertsen;
Tom Doel;
Anna L. David;
Jan Deprest;
Sébastien Ourselin;
Tom Vercauteren",https://ieeexplore.ieee.org/document/8270673/,10.1109/TMI.2018.2791721,2018
A Sparsity-Driven Approach for Joint SAR Imaging and Phase Error Correction,"N. Ö Onhon;
Müjdat Cetin",https://ieeexplore.ieee.org/document/6099622/,10.1109/TIP.2011.2179056,2012
Linear inverse problems in imaging,"Alejandro Ribes;
Francis Schmitt",https://ieeexplore.ieee.org/document/4545851/,10.1109/MSP.2008.923099,2008
Novel histogram processing for colour image enhancement,"Jiang Duan;
Guping Qiu",https://ieeexplore.ieee.org/document/1410385/,10.1109/ICIG.2004.105,2004
Review on Feature Extraction for 3-D Incoherent Image Processing Using Optical Scanning Holography,"Yaping Zhang;
Ting-Chung Poon;
Peter W. M. Tsang;
Rende Wang;
Lin Wang",https://ieeexplore.ieee.org/document/8822497/,10.1109/TII.2019.2938806,2019
Denoising for Low-Dose CT Image by Discriminative Weighted Nuclear Norm Minimization,"Lina Jia;
Quan Zhang;
Yu Shang;
Yanling Wang;
Yi Liu;
Na Wang;
Zhiguo Gui;
Guanru Yang",https://ieeexplore.ieee.org/document/8424407/,10.1109/ACCESS.2018.2862403,2018
Hyperspectral imaging and analysis of mixed algae species in liquid media,"Mehrube Mehrubeoglu;
Ming Yang Teng;
Marci Savage;
Alexandra Rafalski;
Paul V. Zimba",https://ieeexplore.ieee.org/document/6295535/,10.1109/IST.2012.6295535,2012
"Empirical analysis of SIFT, Gabor and fused feature classification using SVM for multispectral satellite image retrieval","Chandani Joshi;
Saurabh Mukherjee",https://ieeexplore.ieee.org/document/8313776/,10.1109/ICIIP.2017.8313776,2017
Image processing and matrices,"Omkar Prabhune;
Pradnya Sabale;
D. N. Sonawane;
C.L. Prabhune",https://ieeexplore.ieee.org/document/8073504/,10.1109/ICDMAI.2017.8073504,2017
Ring shaped object detector for non-isotropic 2D images using optimized distance transform weights,"M. Aronsson;
I.-M. Sintorn",https://ieeexplore.ieee.org/document/1039140/,10.1109/ICIP.2002.1039140,2002
Improving image registration by correspondence interpolation,"Hildur Ólafsdóttir;
Henrik Pedersen;
Michael Sass Hansen;
Henrik Larsson;
Rasmus Larsen",https://ieeexplore.ieee.org/document/5872691/,10.1109/ISBI.2011.5872691,2011
A Tone Mapping algorithm suited for analog-signal real-time image processing,"Lan Shi;
David Hadlich;
Christopher Soell;
Thomas Ussmueller;
Robert Weigel",https://ieeexplore.ieee.org/document/7519457/,10.1109/PRIME.2016.7519457,2016
FPGA based low complexity multipurpose reconfigurable image processor,"V. Balaji;
R. Krishnaveni",https://ieeexplore.ieee.org/document/7034077/,10.1109/ICICES.2014.7034077,2014
A region segmentation and region labeling algorithm in aerial images about bridge over water,"Yinwen Dong;
Bingcheng Yuan;
Zhaoming Shi;
Jingxin An;
Minglei Zhu",https://ieeexplore.ieee.org/document/6469670/,10.1109/CISP.2012.6469670,2012
Registration of Vibro-acoustography Images and X-ray Mammography,"H.G. Hosseini;
M. Fatemi;
A. Alizad",https://ieeexplore.ieee.org/document/1616809/,10.1109/IEMBS.2005.1616809,2005
Fusion of SPECT and MRI images using back and fore ground information,"Behzad Kalafje Nobariyan;
Sabalan Daneshvar;
Mehdi Hosseinzadeh",https://ieeexplore.ieee.org/document/6779984/,10.1109/IranianMVIP.2013.6779984,2013
Application of the optical correlator in the medical image registration,"Chao Fan;
Hongliang Fu;
Yitao Liang;
Feng Wang",https://ieeexplore.ieee.org/document/4743949/,10.1109/ITME.2008.4743949,2008
Deep-PVC: A Deep Learning Model for Synthesizing Full-Dose Partial Volume Corrected PET Images from Low-Dose Images,"A. Sanaat;
A. Boehringer;
A. Ghavabesh;
I. Shiri;
Y. Salimi;
H. Arabi;
H. Zaidi",https://ieeexplore.ieee.org/document/9875501/,10.1109/NSS/MIC44867.2021.9875501,2021
Restricted Entropy and Spectrum Properties for Hyperspectral Imaging,"Chein‐I Chang;
Bernard Lampe",https://ieeexplore.ieee.org/document/9951669/,10.1002/9781119687788.ch7,2023
Underwater Image Enhancement by Dehazing With Minimum Information Loss and Histogram Distribution Prior,"Chong-Yi Li;
Ji-Chang Guo;
Run-Min Cong;
Yan-Wei Pang;
Bo Wang",https://ieeexplore.ieee.org/document/7574330/,10.1109/TIP.2016.2612882,2016
Bias Reduction for Low-Statistics PET: Maximum Likelihood Reconstruction With a Modified Poisson Distribution,"Katrien Van Slambrouck;
Simon Stute;
Claude Comtat;
Merence Sibomana;
Floris H. P. van Velden;
Ronald Boellaard;
Johan Nuyts",https://ieeexplore.ieee.org/document/6878472/,10.1109/TMI.2014.2347810,2015
Finger-Vein Image Enhancement Based on Muti-Threshold Fuzzy Algorithm,"Cheng-Bo Yu;
Dong-Mei Zhang;
Hong-Bing Li;
Fang-Fang Zhang",https://ieeexplore.ieee.org/document/5303807/,10.1109/CISP.2009.5303807,2009
Single-image superresolution of self-similar textures,"Ido Zachevsky;
Yehoshua Y. Zeevi",https://ieeexplore.ieee.org/document/6738197/,10.1109/ICIP.2013.6738197,2013
The PI-method: non-redundant data capture and efficient reconstruction for helical cone-beam CT,"H. Turbell;
P.-E. Danielsson",https://ieeexplore.ieee.org/document/771653/,10.1109/NSSMIC.1998.771653,1998
3D recovery using calibrated active camera,"R. Bess;
D. Paulus;
H. Niemann",https://ieeexplore.ieee.org/document/561039/,10.1109/ICIP.1996.561039,1996
Segmentation of ultrasonic images using learning vector quantization network,"S.V. Ilin;
Y.P. Masloboev;
M.N. Rychagov",https://ieeexplore.ieee.org/document/1398788/,10.1109/ISBI.2004.1398788,2004
A fully digital auto-focusing system using a priori point spread function dataset,"Younguk Park;
Jaehwan Jeon;
Jinhee Lee;
Joonki Paik",https://ieeexplore.ieee.org/document/5418692/,10.1109/ICCE.2010.5418692,2010
Methods for image processing and distributed storing,"Andrew Kokoulin;
Efim Kon",https://ieeexplore.ieee.org/document/6716278/,10.1109/TELFOR.2013.6716278,2013
Logarithmic multiresolution analysis,"Laurent Navarro;
Michel Jourlin;
Guy Courbebaisse",https://ieeexplore.ieee.org/document/7351521/,10.1109/ICIP.2015.7351521,2015
"Binary partition tree as an efficient representation for image processing, segmentation, and information retrieval","P. Salembier;
L. Garrido",https://ieeexplore.ieee.org/document/841934/,10.1109/83.841934,2000
Flat panel detector-based cone-beam volume CT angiography imaging: system evaluation,"Ruola Ning;
Biao Chen;
Rongfeng Yu;
D. Conover;
Xiangyang Tang;
Yi Ning",https://ieeexplore.ieee.org/document/887842/,10.1109/42.887842,2000
Cartoon-Texture Image Decomposition Using Blockwise Low-Rank Texture Characterization,"Shunsuke Ono;
Takamichi Miyata;
Isao Yamada",https://ieeexplore.ieee.org/document/6705679/,10.1109/TIP.2014.2299067,2014
Continuous and Discrete Data Rebinning in Time-of-Flight PET,"Michel Defrise;
Vladimir Panin;
Christian Michel;
Michael E. Casey",https://ieeexplore.ieee.org/document/4483768/,10.1109/TMI.2008.922688,2008
The HISCORE camera a real time three dimensional and color camera,"F. Forster;
P. Rummel;
M. Lang;
B. Radig",https://ieeexplore.ieee.org/document/958564/,10.1109/ICIP.2001.958564,2001
Severe burns assessment by joint color-thermal imagery and ensemble methods,"Mihai-Sorin Badea;
Constantin Vertan;
Corneliu Florea;
Laura Florea;
Silviu Bădoiu",https://ieeexplore.ieee.org/document/7749450/,10.1109/HealthCom.2016.7749450,2016
Efficient shape representation and statistical shape modeling of the liver using spherical harmonic functions (SPHARM),"Tomoko Tateyama;
Megumi Okegawa;
Mei Uetani;
Hidetoshi Tanaka;
Shinya Kohara;
Xianhua Han;
Shuzo Kanasaki;
Shigetaka Sato;
Makoto Wakamiya;
Akira Furukawa;
Huiyan Jiang;
Yen-Wei Chen",https://ieeexplore.ieee.org/document/6505370/,10.1109/SCIS-ISIS.2012.6505370,2012
3D reconstruction from log-compressed Rayleigh images,"J.M. Sanches;
J.S. Marques",https://ieeexplore.ieee.org/document/959024/,10.1109/ICIP.2001.959024,2001
Image restoration on mammography images,"Rajesh Kochher;
Anshu Oberoi;
Pallavi Goel",https://ieeexplore.ieee.org/document/7813894/,10.1109/CCAA.2016.7813894,2016
Image processing for robot road following,"A.D. Morgan;
E.L. Dagless;
R.A. Lotufo;
D.J. Milford;
J.F. Morrissey;
B.T. Thomas",https://ieeexplore.ieee.org/document/132163/,,1989
Identifying Model Inaccuracies and Solution Uncertainties in Noninvasive Activation-Based Imaging of Cardiac Excitation Using Convex Relaxation,"Burak Erem;
Peter M. van Dam;
Dana H. Brooks",https://ieeexplore.ieee.org/document/6702483/,10.1109/TMI.2014.2297952,2014
A Monte Carlo Model of a Benchtop X-Ray Fluorescence Computed Tomography System and Its Application to Validate a Deconvolution-Based X-Ray Fluorescence Signal Extraction Method,"Md Foiez Ahmed;
Selcuk Yasar;
Sang Hyun Cho",https://ieeexplore.ieee.org/document/8359289/,10.1109/TMI.2018.2836973,2018
Retina model inspired image quality assessment,"Guangtao Zhai;
Andre Kaup;
Jia Wang;
Xiaokang Yang",https://ieeexplore.ieee.org/document/6706367/,10.1109/VCIP.2013.6706367,2013
Reducing the false positive rate of computer aided detection for CT colonography using Content Based Image Retrieval,"Javed Aman;
Jianhua Yao;
Ronald M. Summers",https://ieeexplore.ieee.org/document/5193202/,10.1109/ISBI.2009.5193202,2009
Method of detecting concentration on cellular phone call from facial expression change by image processing,"K. Takahashi;
K. Yamada;
T. Nakano;
S. Yamamoto",https://ieeexplore.ieee.org/document/1571680/,10.1109/ICSMC.2005.1571680,2005
Uncertainty Driven Probabilistic Voxel Selection for Image Registration,"Boris N. Oreshkin;
Tal Arbel",https://ieeexplore.ieee.org/document/6517977/,10.1109/TMI.2013.2264467,2013
A multiresolution image matching algorithm for moving object detection by wavelets,"Hong-Ying Zhang;
Bao-Zong Yuan",https://ieeexplore.ieee.org/document/344913/,10.1109/SIPNN.1994.344913,1994
VLSI implementation of reconfigurable processing modulefor binary and grayscale image processing,"Dinesh S;
G. Vairavel",https://ieeexplore.ieee.org/document/6892656/,10.1109/ECS.2014.6892656,2014
cDNA Microarray Imaging using Single-Sensor Technology,"Rastislav Lukac;
Konstantinos N. Plataniotis",https://ieeexplore.ieee.org/document/4054751/,10.1109/CCECE.2006.277841,2006
Going Deeper With Contextual CNN for Hyperspectral Image Classification,"Hyungtae Lee;
Heesung Kwon",https://ieeexplore.ieee.org/document/7973178/,10.1109/TIP.2017.2725580,2017
Separate Magnitude and Phase Regularization via Compressed Sensing,"Feng Zhao;
Douglas C. Noll;
Jon-Fredrik Nielsen;
Jeffrey A. Fessler",https://ieeexplore.ieee.org/document/6190747/,10.1109/TMI.2012.2196707,2012
Fast fully 3-D image reconstruction in PET using planograms,"D. Brasse;
P.E. Kinahan;
R. Clackdoyle;
M. Defrise;
C. Comtat;
D.W. Townsend",https://ieeexplore.ieee.org/document/1281995/,10.1109/TMI.2004.824231,2004
"Linear, Worst-Case Estimators for Denoising Quantization Noise in Transform Coded Images",O.G. Guleryuz,https://ieeexplore.ieee.org/document/1703587/,10.1109/TIP.2006.877498,2006
Real-time visualization of 4D cardiac MR images using graphics processing units,"Qi Zhang;
R. Eagleson;
T.M. Peters",https://ieeexplore.ieee.org/document/1624923/,10.1109/ISBI.2006.1624923,2006
A Two-Step Processing Method for Diving-Mode Squint SAR Imaging With Subaperture Data,"Yi Liang;
Yanfeng Dang;
Guofei Li;
Jianxin Wu;
Mengdao Xing",https://ieeexplore.ieee.org/document/8851418/,10.1109/TGRS.2019.2940774,2020
A Remote Control System Based on Real-Time Image Processing,"Xin Liu;
Yongtian Wang;
Yue Liu;
Dongdong Weng;
Xiaoming Hu",https://ieeexplore.ieee.org/document/5437916/,10.1109/ICIG.2009.36,2009
Image analysis for deformation behavior of optical based silicone tactile sensor,"Abdul Halim Esa;
Muhammad Azmi Ayub;
Bakri Ali",https://ieeexplore.ieee.org/document/6194683/,10.1109/CSPA.2012.6194683,2012
Single Image Highlight Removal for Real-Time Image Processing Pipelines,"Vítor S. Ramos;
Luiz Gonzaga De Q. Silveira Júnior;
Luiz Felipe De Q. Silveira",https://ieeexplore.ieee.org/document/8945327/,10.1109/ACCESS.2019.2963037,2020
Carried Load Measurement Based on Gait Analysis and Human Kinetics,"Kui Zhang;
Hong Zhang;
Ning Yao;
Robert J. Sclabassi;
Mingui Sun",https://ieeexplore.ieee.org/document/4566454/,10.1109/CISP.2008.128,2008
Unsupervised segmentation of textured image using Markov random field in random spatial interaction,"Jeong Hee Kim;
II Dong Yun;
Sang Uk Lee",https://ieeexplore.ieee.org/document/999059/,10.1109/ICIP.1998.999059,1998
Identification of tuberculosis bacillus in direct smears with low image quality,"C Morales-Carbajal;
M E Bravo-Zanoguera;
M Vera-Perez;
H Arriola;
R Lopez-Avitia;
M A Reyna-Carranza",https://ieeexplore.ieee.org/document/5474609/,10.1109/PAHCE.2010.5474609,2010
Coherent Plane Wave Compounding for Very High Frame Rate Ultrasonography of Rapidly Moving Targets,"Bastien Denarie;
Thor Andreas Tangen;
Ingvild Kinn Ekroll;
Natale Rolim;
Hans Torp;
Tore Bjåstad;
Lasse Lovstakken",https://ieeexplore.ieee.org/document/6490061/,10.1109/TMI.2013.2255310,2013
Matching Pursuit-Based Region-of-Interest Image Coding,"Abbas Ebrahimi-Moghadam;
Shahram Shirani",https://ieeexplore.ieee.org/document/4060935/,10.1109/TIP.2006.888333,2007
An FPGA-Based Backend System for Intravascular Photoacoustic and Ultrasound Imaging,"Xun Wu;
Jean L. Sanders;
Xiao Zhang;
Feysel Yalçın Yamaner;
Ömer Oralkan",https://ieeexplore.ieee.org/document/8534356/,10.1109/TUFFC.2018.2881409,2019
Adaptive representation of JPEG2000 images using header-based processing,"R. Neelamani;
K. Berkner",https://ieeexplore.ieee.org/document/1038040/,10.1109/ICIP.2002.1038040,2002
Imaging processing based quality control of transversal seams in Tetra Brik Aseptic cartons,"Kemal Adem;
Umut Orhan",https://ieeexplore.ieee.org/document/6531591/,10.1109/SIU.2013.6531591,2013
Reduction of Glare in Images with Saturated Pixels,"Muhammad Z. Alam;
Nicola Giuliani;
Hu Chen;
Rafał K. Mantiuk",https://ieeexplore.ieee.org/document/9688911/,10.1109/ICSIP52628.2021.9688911,2021
Image decomposition via the combination of sparse representations and a variational approach,"J.-L. Starck;
M. Elad;
D.L. Donoho",https://ieeexplore.ieee.org/document/1510691/,10.1109/TIP.2005.852206,2005
Automated microaneurysm detection using local contrast normalization and local vessel detection,"A.D. Fleming;
S. Philip;
K.A. Goatman;
J.A. Olson;
P.F. Sharp",https://ieeexplore.ieee.org/document/1677728/,10.1109/TMI.2006.879953,2006
An ontology approach to object-based image retrieval,"V. Mezaris;
I. Kompatsiaris;
M.G. Strintzis",https://ieeexplore.ieee.org/document/1246729/,10.1109/ICIP.2003.1246729,2003
Fast Non-Local algorithm for image denoising,"Venkateswarlu Karnati;
Mithun Uliyar;
Sumit Dey",https://ieeexplore.ieee.org/document/5414044/,10.1109/ICIP.2009.5414044,2009
Image Reconstruction Using Matched Wavelet Estimated From Data Sensed Compressively Using Partial Canonical Identity Matrix,"Naushad Ansari;
Anubha Gupta",https://ieeexplore.ieee.org/document/7917353/,10.1109/TIP.2017.2700719,2017
CT Image-Guided Electrical Impedance Tomography for Medical Imaging,"Ziang Li;
Jie Zhang;
Dong Liu;
Jiangfeng Du",https://ieeexplore.ieee.org/document/8930605/,10.1109/TMI.2019.2958670,2020
Feasibility of Multiplane-Transmit Beamforming for Real-Time Volumetric Cardiac Imaging: A Simulation Study,"Yinran Chen;
Ling Tong;
Alejandra Ortega;
Jianwen Luo;
Jan D’hooge",https://ieeexplore.ieee.org/document/7812770/,10.1109/TUFFC.2017.2651498,2017
Simultaneous Vascular Strain and Blood Vector Velocity Imaging Using High-Frequency Versus Conventional-Frequency Plane Wave Ultrasound: A Phantom Study,"Stein Fekkes;
Anne E. C. M. Saris;
Maartje M. Nillesen;
Jan Menssen;
Hendrik H. G. Hansen;
Chris L. de Korte",https://ieeexplore.ieee.org/document/8356672/,10.1109/TUFFC.2018.2834724,2018
On the statistics of natural stochastic textures and their application in image processing,"Ido Zachevsky;
Yehoshua Y. Zeevi",https://ieeexplore.ieee.org/document/6854721/,10.1109/ICASSP.2014.6854721,2014
A Fourier Transform-based Approach to Fusion High Spatial Resolution Remote Sensing Images,"Juliana G. Denipote;
Maria Stela V. Paiva",https://ieeexplore.ieee.org/document/4756068/,10.1109/ICVGIP.2008.108,2008
A model for image patch-based algorithms,"Karl S. Ni;
Truong Q. Nguyen",https://ieeexplore.ieee.org/document/4712323/,10.1109/ICIP.2008.4712323,2008
Self-Organized Maps and High-Frequency Image Detail for MRI Image Enhancement,"Khodabakhsh Ahmadian;
Hamid-Reza Reza-Alikhani",https://ieeexplore.ieee.org/document/9585719/,10.1109/ACCESS.2021.3123119,2021
Smart pixel architectures for image processing,D.S. Wills,https://ieeexplore.ieee.org/document/540759/,10.1109/LEOSST.1996.540759,1996
Museed: A mobile image analysis application for plant seed morphometry,"Ke Gao;
Tommi White;
Kannappan Palaniappan;
Michele Warmund;
Filiz Bunyak",https://ieeexplore.ieee.org/document/8296798/,10.1109/ICIP.2017.8296798,2017
NeTra: a toolbox for navigating large image databases,"W.Y. Ma;
B.S. Manjunath",https://ieeexplore.ieee.org/document/647976/,10.1109/ICIP.1997.647976,1997
Single Image De-Hazing Using Globally Guided Image Filtering,"Zhengguo Li;
Jinghong Zheng",https://ieeexplore.ieee.org/document/8030116/,10.1109/TIP.2017.2750418,2018
Sparsity-Promoting Calibration for GRAPPA Accelerated Parallel MRI Reconstruction,"Daniel S. Weller;
Jonathan R. Polimeni;
Leo Grady;
Lawrence L. Wald;
Elfar Adalsteinsson;
Vivek K. Goyal",https://ieeexplore.ieee.org/document/6495720/,10.1109/TMI.2013.2256923,2013
Confidence Estimation for Medical Image Registration Based On Stereo Confidences,"Gorkem Saygili;
Marius Staring;
Emile A. Hendriks",https://ieeexplore.ieee.org/document/7277076/,10.1109/TMI.2015.2481609,2016
