u_id,d_id,upload_date
87893,7656,2022-09-25
798277,7657,2022-10-04
88593,7658,2022-01-14
190559,7659,2022-01-27
768617,7660,2022-11-19
503523,7661,2022-11-02
396319,7662,2022-05-21
803859,7663,2022-10-16
884791,7664,2022-01-05
858976,7665,2022-07-28
643856,7666,2022-01-24
642983,7667,2022-10-21
345139,7668,2022-04-09
751177,7669,2022-03-12
531147,7670,2022-03-23
754536,7671,2022-06-02
690618,7672,2022-04-09
458715,7673,2022-01-26
252895,7674,2022-08-29
189449,7675,2022-06-17
297290,7676,2022-03-18
396764,7677,2022-08-11
67587,7678,2022-04-29
541553,7679,2022-08-28
866439,7680,2022-09-05
455167,7681,2022-03-08
886252,7682,2022-10-19
430136,7683,2022-06-21
183051,7684,2022-09-19
502603,7685,2022-10-03
788184,7686,2022-01-27
173978,7687,2022-08-15
641885,7688,2022-09-10
154875,7689,2022-08-30
63944,7690,2022-12-21
197410,7691,2022-09-30
602269,7692,2022-05-23
941653,7693,2022-07-05
927809,7694,2022-05-13
974655,7695,2022-10-14
411726,7696,2022-08-06
314566,7697,2022-10-07
355833,7698,2022-05-14
381183,7699,2022-03-30
226574,7700,2022-03-10
638778,7701,2022-08-23
692986,7702,2022-12-02
236480,7703,2022-04-26
712559,7704,2022-08-23
350269,7705,2022-12-23
965555,7706,2022-11-14
534921,7707,2022-01-13
800235,7708,2022-11-27
625165,7709,2022-01-20
436981,7710,2022-08-22
867297,7711,2022-06-18
804462,7712,2022-05-29
315852,7713,2022-04-26
412048,7714,2022-05-09
475022,7715,2022-11-21
865866,7716,2022-10-05
971652,7717,2022-12-18
625605,7718,2022-11-27
447413,7719,2022-07-27
271982,7720,2022-01-26
302678,7721,2022-05-05
574127,7722,2022-10-13
187142,7723,2022-05-08
121745,7724,2022-09-26
932756,7725,2022-09-30
595113,7726,2022-01-21
720461,7727,2022-05-29
568415,7728,2022-11-24
901074,7729,2022-09-24
914391,7730,2022-07-15
604901,7731,2022-04-03
924352,7732,2022-05-07
519416,7733,2022-11-28
862026,7734,2022-09-01
782688,7735,2022-08-14
218378,7736,2022-07-18
836459,7737,2022-07-15
323101,7738,2022-07-25
697004,7739,2022-04-15
458571,7740,2022-09-11
663928,7741,2022-03-22
961965,7742,2022-07-25
932165,7743,2022-11-10
267289,7744,2022-04-18
653786,7745,2022-12-14
144349,7746,2022-02-03
6369,7747,2022-02-16
959244,7748,2022-05-10
512727,7749,2022-11-07
643437,7750,2022-08-29
377357,7751,2022-07-10
507680,7752,2022-09-20
516717,7753,2022-05-23
308429,7754,2022-07-05
699162,7755,2022-09-09
422369,7756,2022-09-14
301037,7757,2022-01-14
882196,7758,2022-02-22
456122,7759,2022-02-24
774230,7760,2022-11-25
882352,7761,2022-03-19
937300,7762,2022-12-06
869396,7763,2022-01-06
412472,7764,2022-01-07
383001,7765,2022-02-22
602747,7766,2022-05-18
997013,7767,2022-09-12
205746,7768,2022-01-11
480839,7769,2022-05-15
477638,7770,2022-05-19
752423,7771,2022-02-18
89690,7772,2022-12-14
883432,7773,2022-01-07
191699,7774,2022-01-24
548740,7775,2022-05-09
316840,7776,2022-12-11
323301,7777,2022-03-10
481574,7778,2022-11-28
511746,7779,2022-04-30
766737,7780,2022-04-03
788899,7781,2022-06-17
996942,7782,2022-04-10
956685,7783,2022-03-07
286354,7784,2022-12-26
767962,7785,2022-12-03
576556,7786,2022-05-14
959533,7787,2022-02-03
331035,7788,2022-02-01
717415,7789,2022-04-18
854804,7790,2022-07-07
537801,7791,2022-02-25
868046,7792,2022-04-08
460016,7793,2022-04-13
640597,7794,2022-05-18
432305,7795,2022-11-26
253112,7796,2022-04-08
217171,7797,2022-06-16
353560,7798,2022-07-02
463981,7799,2022-07-10
501603,7800,2022-02-24
559874,7801,2022-08-19
278952,7802,2022-06-10
530366,7803,2022-09-21
816134,7804,2022-02-09
214565,7805,2022-08-06
38832,7806,2022-05-09
966680,7807,2022-12-08
767529,7808,2022-01-07
533782,7809,2022-01-17
875279,7810,2022-07-13
223397,7811,2022-05-30
162315,7812,2022-06-20
23969,7813,2022-09-09
884833,7814,2022-09-12
391535,7815,2022-02-17
802606,7816,2022-09-10
793317,7817,2022-09-28
566812,7818,2022-12-21
366198,7819,2022-09-12
698721,7820,2022-01-28
315156,7821,2022-05-21
738957,7822,2022-07-05
616507,7823,2022-04-01
938571,7824,2022-12-11
900519,7825,2022-06-08
239872,7826,2022-05-20
662777,7827,2022-02-12
56057,7828,2022-11-02
565980,7829,2022-05-14
831930,7830,2022-12-20
620821,7831,2022-10-02
87598,7832,2022-08-24
575462,7833,2022-09-30
8540,7834,2022-04-26
71798,7835,2022-07-19
853410,7836,2022-01-01
307245,7837,2022-08-03
88684,7838,2022-10-19
937815,7839,2022-05-16
750759,7840,2022-01-26
174370,7841,2022-04-13
296366,7842,2022-09-26
787289,7843,2022-05-16
303609,7844,2022-05-07
493300,7845,2022-06-14
514880,7846,2022-09-27
275595,7847,2022-09-19
777434,7848,2022-08-30
622357,7849,2022-08-29
196677,7850,2022-10-03
806848,7851,2022-02-19
57974,7852,2022-10-20
597342,7853,2022-08-09
948369,7854,2022-01-09
57073,7855,2022-11-26
518658,7856,2022-10-13
34805,7857,2022-08-24
576891,7858,2022-08-06
716157,7859,2022-04-14
388001,7860,2022-12-14
801251,7861,2022-10-20
880095,7862,2022-06-01
177848,7863,2022-07-08
967012,7864,2022-11-05
621128,7865,2022-01-06
834137,7866,2022-08-28
115285,7867,2022-07-10
856181,7868,2022-11-21
698473,7869,2022-07-14
688235,7870,2022-09-05
493059,7871,2022-04-26
795091,7872,2022-03-23
392195,7873,2022-11-11
865899,7874,2022-05-18
695258,7875,2022-02-18
163137,7876,2022-12-17
140840,7877,2022-10-30
974562,7878,2022-06-10
704027,7879,2022-09-09
634103,7880,2022-02-24
782908,7881,2022-03-20
800748,7882,2022-02-15
621465,7883,2022-09-16
577844,7884,2022-05-27
391098,7885,2022-08-22
610322,7886,2022-03-30
469469,7887,2022-04-06
611539,7888,2022-05-29
507804,7889,2022-05-21
298552,7890,2022-01-22
529794,7891,2022-02-25
809958,7892,2022-02-11
262110,7893,2022-10-22
262878,7894,2022-01-17
110769,7895,2022-05-02
195002,7896,2022-12-18
374873,7897,2022-05-28
301806,7898,2022-08-07
375751,7899,2022-03-29
334507,7900,2022-06-20
426760,7901,2022-05-21
525208,7902,2022-08-20
986457,7903,2022-09-23
694360,7904,2022-01-14
531837,7905,2022-10-03
243609,7906,2022-06-09
28959,7907,2022-07-30
232154,7908,2022-08-25
431702,7909,2022-08-09
751759,7910,2022-10-26
823999,7911,2022-04-30
833695,7912,2022-09-13
69655,7913,2022-05-21
273326,7914,2022-01-01
227140,7915,2022-06-22
682178,7916,2022-09-21
504164,7917,2022-07-03
165521,7918,2022-02-18
415349,7919,2022-03-25
735264,7920,2022-07-08
467410,7921,2022-04-13
702211,7922,2022-03-30
470374,7923,2022-05-06
716184,7924,2022-03-07
795788,7925,2022-07-04
527255,7926,2022-06-30
719132,7927,2022-11-02
811401,7928,2022-03-09
494084,7929,2022-05-01
925051,7930,2022-02-06
196521,7931,2022-08-29
844369,7932,2022-02-17
662751,7933,2022-02-15
594706,7934,2022-09-04
761032,7935,2022-10-23
209845,7936,2022-05-07
717663,7937,2022-05-16
982275,7938,2022-07-15
72510,7939,2022-06-11
429557,7940,2022-06-24
299758,7941,2022-01-23
91171,7942,2022-04-11
949450,7943,2022-02-11
910264,7944,2022-01-28
513073,7945,2022-09-16
789680,7946,2022-09-06
411811,7947,2022-09-08
122201,7948,2022-08-26
664122,7949,2022-05-14
491618,7950,2022-11-27
572534,7951,2022-07-18
875905,7952,2022-10-10
134704,7953,2022-01-08
216279,7954,2022-11-13
250141,7955,2022-08-28
409970,7956,2022-07-16
892353,7957,2022-05-27
874490,7958,2022-02-25
783382,7959,2022-04-24
316844,7960,2022-10-11
441817,7961,2022-09-25
670905,7962,2022-08-29
976730,7963,2022-07-23
103899,7964,2022-05-24
292091,7965,2022-04-02
724884,7966,2022-04-01
493283,7967,2022-04-24
334148,7968,2022-05-03
185650,7969,2022-04-15
306874,7970,2022-06-18
292058,7971,2022-08-16
461407,7972,2022-03-30
319346,7973,2022-04-10
478538,7974,2022-01-12
622659,7975,2022-03-22
377150,7976,2022-02-07
727889,7977,2022-01-10
227864,7978,2022-08-27
657892,7979,2022-09-28
577174,7980,2022-05-07
58740,7981,2022-12-24
408990,7982,2022-02-23
87208,7983,2022-09-24
547412,7984,2022-07-08
351373,7985,2022-05-11
608551,7986,2022-11-04
104271,7987,2022-06-29
144929,7988,2022-08-06
511954,7989,2022-07-21
334245,7990,2022-02-18
156751,7991,2022-05-11
96782,7992,2022-02-05
820158,7993,2022-09-05
997371,7994,2022-07-26
310097,7995,2022-10-19
987782,7996,2022-08-16
42724,7997,2022-06-04
353031,7998,2022-07-16
2914,7999,2022-12-27
751541,8000,2022-05-01
930186,8001,2022-07-27
577972,8002,2022-03-03
746547,8003,2022-07-22
721235,8004,2022-10-16
338646,8005,2022-04-02
480489,8006,2022-08-27
804214,8007,2022-09-23
216749,8008,2022-05-22
642974,8009,2022-10-26
146777,8010,2022-11-09
604067,8011,2022-06-16
704500,8012,2022-01-02
244663,8013,2022-12-15
236654,8014,2022-10-27
757850,8015,2022-02-04
195739,8016,2022-10-26
309035,8017,2022-11-12
574350,8018,2022-05-05
938226,8019,2022-07-22
244158,8020,2022-02-09
223997,8021,2022-03-28
8941,8022,2022-08-30
942138,8023,2022-06-25
854528,8024,2022-11-01
810956,8025,2022-01-16
707494,8026,2022-07-11
396142,8027,2022-11-08
451559,8028,2022-12-28
404302,8029,2022-04-23
456892,8030,2022-05-19
778985,8031,2022-10-21
419310,8032,2022-10-27
91282,8033,2022-02-01
595096,8034,2022-01-17
145810,8035,2022-03-04
868767,8036,2022-04-29
45988,8037,2022-06-17
472813,8038,2022-01-18
572236,8039,2022-07-10
503477,8040,2022-07-13
502716,8041,2022-11-19
745246,8042,2022-01-26
387600,8043,2022-09-01
915713,8044,2022-06-22
942687,8045,2022-06-23
288064,8046,2022-04-24
986069,8047,2022-04-25
280272,8048,2022-05-22
694939,8049,2022-09-22
773836,8050,2022-04-20
137414,8051,2022-12-23
200962,8052,2022-04-09
775661,8053,2022-06-30
536453,8054,2022-11-30
333320,8055,2022-09-16
774918,8056,2022-09-13
490589,8057,2022-12-20
552693,8058,2022-08-03
246743,8059,2022-11-07
726392,8060,2022-01-29
855273,8061,2022-07-03
962340,8062,2022-12-15
918424,8063,2022-02-17
362175,8064,2022-07-16
643001,8065,2022-11-19
105773,8066,2022-04-08
461292,8067,2022-03-16
925666,8068,2022-10-26
283926,8069,2022-02-15
384443,8070,2022-08-10
117368,8071,2022-06-17
768652,8072,2022-12-19
745623,8073,2022-06-10
102943,8074,2022-02-01
39572,8075,2022-04-10
971648,8076,2022-07-28
535443,8077,2022-03-21
952000,8078,2022-03-12
943615,8079,2022-12-19
102,8080,2022-03-12
784003,8081,2022-09-03
688396,8082,2022-06-03
707012,8083,2022-04-27
82957,8084,2022-04-19
278159,8085,2022-04-26
786165,8086,2022-02-08
761438,8087,2022-02-27
732096,8088,2022-05-18
686557,8089,2022-05-19
765351,8090,2022-02-04
927565,8091,2022-06-23
746136,8092,2022-11-02
360258,8093,2022-01-03
913082,8094,2022-05-11
133237,8095,2022-10-02
314242,8096,2022-09-15
338622,8097,2022-04-05
384046,8098,2022-10-22
844583,8099,2022-03-03
401875,8100,2022-03-16
616824,8101,2022-07-04
588964,8102,2022-10-04
751007,8103,2022-05-23
107273,8104,2022-08-07
459414,8105,2022-05-15
11715,8106,2022-10-22
695536,8107,2022-06-23
181067,8108,2022-06-05
596713,8109,2022-03-27
601495,8110,2022-08-18
139687,8111,2022-07-29
113167,8112,2022-03-05
293401,8113,2022-09-11
851858,8114,2022-03-18
641991,8115,2022-07-12
324560,8116,2022-06-23
510661,8117,2022-08-28
999779,8118,2022-02-30
884997,8119,2022-04-23
688391,8120,2022-08-24
16684,8121,2022-04-10
591662,8122,2022-02-14
111298,8123,2022-07-02
610274,8124,2022-06-23
459744,8125,2022-07-21
201052,8126,2022-06-28
405929,8127,2022-06-26
223909,8128,2022-12-17
361497,8129,2022-10-01
843692,8130,2022-01-27
958690,8131,2022-12-01
654633,8132,2022-05-11
403993,8133,2022-05-03
874763,8134,2022-03-08
791647,8135,2022-11-18
102048,8136,2022-08-06
430939,8137,2022-11-11
154801,8138,2022-05-16
238360,8139,2022-02-01
636326,8140,2022-05-16
918496,8141,2022-11-28
761253,8142,2022-11-16
609460,8143,2022-11-01
618402,8144,2022-09-03
740614,8145,2022-08-01
803955,8146,2022-02-04
708031,8147,2022-09-17
773472,8148,2022-05-15
82785,8149,2022-12-05
923685,8150,2022-08-18
69915,8151,2022-07-11
592591,8152,2022-04-15
121113,8153,2022-12-29
46090,8154,2022-06-07
558845,8155,2022-04-20
460101,8156,2022-04-10
739111,8157,2022-10-14
766368,8158,2022-06-23
175027,8159,2022-05-06
716990,8160,2022-12-30
459072,8161,2022-06-13
820296,8162,2022-09-26
182113,8163,2022-01-21
248085,8164,2022-05-13
79249,8165,2022-12-16
839498,8166,2022-02-21
600065,8167,2022-10-18
835757,8168,2022-06-04
649608,8169,2022-12-05
498522,8170,2022-06-25
657675,8171,2022-03-22
214008,8172,2022-08-02
400108,8173,2022-07-03
956140,8174,2022-06-02
312090,8175,2022-04-04
987721,8176,2022-11-28
858530,8177,2022-09-19
563873,8178,2022-01-01
794115,8179,2022-06-09
708577,8180,2022-12-10
978979,8181,2022-05-05
528971,8182,2022-11-11
289992,8183,2022-01-25
481257,8184,2022-03-28
13255,8185,2022-09-13
206434,8186,2022-05-01
45120,8187,2022-06-13
378768,8188,2022-07-28
257853,8189,2022-03-30
670,8190,2022-06-19
864181,8191,2022-11-25
413300,8192,2022-06-04
261060,8193,2022-07-20
25964,8194,2022-05-10
94720,8195,2022-08-25
734360,8196,2022-12-30
139174,8197,2022-12-24
346259,8198,2022-06-04
428726,8199,2022-07-21
152258,8200,2022-11-29
23911,8201,2022-11-20
35374,8202,2022-05-17
515399,8203,2022-09-28
485458,8204,2022-07-25
799308,8205,2022-09-11
320056,8206,2022-07-06
949960,8207,2022-01-01
543355,8208,2022-08-25
536192,8209,2022-04-22
573113,8210,2022-12-30
564852,8211,2022-11-08
641088,8212,2022-06-21
374841,8213,2022-09-05
246326,8214,2022-12-16
865954,8215,2022-11-24
535025,8216,2022-02-25
664233,8217,2022-02-30
998355,8218,2022-03-06
773038,8219,2022-11-23
680184,8220,2022-02-04
465812,8221,2022-06-11
315375,8222,2022-04-08
223063,8223,2022-11-27
575261,8224,2022-02-20
358135,8225,2022-06-21
551358,8226,2022-11-14
742638,8227,2022-07-13
34389,8228,2022-03-19
394131,8229,2022-11-21
2270,8230,2022-08-24
473611,8231,2022-10-09
632333,8232,2022-07-03
955754,8233,2022-08-26
237118,8234,2022-05-25
87182,8235,2022-01-02
378765,8236,2022-04-24
508606,8237,2022-08-30
910280,8238,2022-09-05
527108,8239,2022-04-17
235427,8240,2022-04-02
688397,8241,2022-02-13
565175,8242,2022-01-27
691402,8243,2022-01-19
831846,8244,2022-01-24
574777,8245,2022-09-14
114537,8246,2022-04-12
863807,8247,2022-05-17
843828,8248,2022-11-17
602318,8249,2022-07-22
870779,8250,2022-02-08
701586,8251,2022-10-05
255979,8252,2022-09-24
820546,8253,2022-08-05
492792,8254,2022-10-23
745629,8255,2022-09-13
703213,8256,2022-12-07
748463,8257,2022-09-21
651756,8258,2022-09-02
80193,8259,2022-02-20
523346,8260,2022-09-22
862127,8261,2022-10-06
924835,8262,2022-06-27
354973,8263,2022-07-20
384698,8264,2022-08-04
445554,8265,2022-03-05
98458,8266,2022-05-01
789386,8267,2022-01-06
696074,8268,2022-12-08
344615,8269,2022-06-22
115427,8270,2022-08-27
256081,8271,2022-10-09
860040,8272,2022-12-15
626469,8273,2022-10-30
228764,8274,2022-01-22
252269,8275,2022-10-28
916986,8276,2022-05-01
884014,8277,2022-04-09
748478,8278,2022-02-23
806824,8279,2022-12-15
494282,8280,2022-12-09
602960,8281,2022-01-01
401729,8282,2022-08-27
503394,8283,2022-12-30
165566,8284,2022-04-02
215374,8285,2022-05-26
46865,8286,2022-08-13
346132,8287,2022-06-24
426012,8288,2022-06-15
54677,8289,2022-01-21
312950,8290,2022-01-21
443528,8291,2022-05-06
892656,8292,2022-02-01
22881,8293,2022-05-24
874738,8294,2022-11-09
641903,8295,2022-04-22
431072,8296,2022-09-23
799645,8297,2022-08-02
959385,8298,2022-09-19
152194,8299,2022-12-02
298430,8300,2022-06-29
324554,8301,2022-09-09
17275,8302,2022-06-17
939309,8303,2022-11-08
568456,8304,2022-01-18
278988,8305,2022-10-06
540473,8306,2022-03-04
401683,8307,2022-03-11
47797,8308,2022-03-10
606226,8309,2022-02-11
132432,8310,2022-08-11
899831,8311,2022-04-05
594714,8312,2022-02-09
130360,8313,2022-10-11
899807,8314,2022-04-29
744449,8315,2022-03-03
904306,8316,2022-09-19
505801,8317,2022-08-19
684249,8318,2022-05-17
700467,8319,2022-10-18
886971,8320,2022-01-06
563849,8321,2022-11-23
795922,8322,2022-12-18
629247,8323,2022-07-30
782632,8324,2022-05-04
345488,8325,2022-04-05
250339,8326,2022-08-19
918364,8327,2022-07-25
733407,8328,2022-03-18
883775,8329,2022-04-20
866312,8330,2022-04-29
225723,8331,2022-11-10
516591,8332,2022-08-16
725557,8333,2022-05-05
194444,8334,2022-07-25
881676,8335,2022-10-09
450591,8336,2022-11-03
68691,8337,2022-05-24
80131,8338,2022-04-02
933608,8339,2022-10-07
285463,8340,2022-08-27
43815,8341,2022-09-30
806681,8342,2022-03-01
572937,8343,2022-11-26
270762,8344,2022-03-15
874665,8345,2022-11-01
207055,8346,2022-01-23
937782,8347,2022-03-28
764516,8348,2022-05-18
621814,8349,2022-12-01
540370,8350,2022-01-25
814927,8351,2022-02-09
315618,8352,2022-10-07
554197,8353,2022-06-20
865077,8354,2022-08-17
416511,8355,2022-12-27
570013,8356,2022-09-10
889737,8357,2022-07-20
349854,8358,2022-06-15
841654,8359,2022-10-05
579,8360,2022-01-11
749902,8361,2022-05-02
903026,8362,2022-12-15
595080,8363,2022-05-05
54377,8364,2022-10-06
36330,8365,2022-06-20
603224,8366,2022-07-03
152940,8367,2022-05-14
160941,8368,2022-06-28
346506,8369,2022-10-20
551031,8370,2022-11-28
790919,8371,2022-01-19
134872,8372,2022-01-26
689527,8373,2022-01-19
172911,8374,2022-04-07
790251,8375,2022-12-02
299498,8376,2022-11-29
336483,8377,2022-11-12
72092,8378,2022-08-09
836530,8379,2022-03-09
8086,8380,2022-11-08
699384,8381,2022-01-03
574816,8382,2022-02-06
594813,8383,2022-08-22
53209,8384,2022-01-11
509256,8385,2022-08-26
397245,8386,2022-01-27
489727,8387,2022-04-25
502267,8388,2022-10-03
431472,8389,2022-11-05
109247,8390,2022-05-02
887257,8391,2022-04-05
890000,8392,2022-12-16
967662,8393,2022-01-18
849440,8394,2022-04-26
426660,8395,2022-05-20
437936,8396,2022-11-08
221834,8397,2022-06-09
374635,8398,2022-09-26
17526,8399,2022-06-17
431489,8400,2022-10-07
881721,8401,2022-01-15
960511,8402,2022-06-16
472235,8403,2022-07-20
481580,8404,2022-12-28
120096,8405,2022-01-25
450115,8406,2022-02-28
761428,8407,2022-08-26
892143,8408,2022-06-01
514724,8409,2022-09-13
109179,8410,2022-02-21
419235,8411,2022-02-09
389256,8412,2022-04-25
395694,8413,2022-02-01
647607,8414,2022-06-23
270887,8415,2022-05-17
789801,8416,2022-01-11
639577,8417,2022-01-06
285411,8418,2022-07-13
346911,8419,2022-01-08
636848,8420,2022-01-13
741859,8421,2022-07-06
82578,8422,2022-10-17
611830,8423,2022-11-22
543031,8424,2022-01-12
885462,8425,2022-06-25
767555,8426,2022-09-16
560502,8427,2022-12-28
232321,8428,2022-03-29
530578,8429,2022-06-04
233158,8430,2022-02-11
412239,8431,2022-01-04
626402,8432,2022-01-01
887148,8433,2022-03-07
772315,8434,2022-05-03
89819,8435,2022-06-21
609634,8436,2022-01-28
175870,8437,2022-02-14
694327,8438,2022-04-11
549862,8439,2022-03-18
972497,8440,2022-02-26
405142,8441,2022-10-18
369354,8442,2022-01-01
292934,8443,2022-04-23
473843,8444,2022-07-06
994502,8445,2022-08-26
387958,8446,2022-12-17
367280,8447,2022-11-07
845177,8448,2022-08-20
749948,8449,2022-03-20
924543,8450,2022-01-06
740131,8451,2022-05-09
293153,8452,2022-05-24
701929,8453,2022-09-15
56357,8454,2022-04-05
722747,8455,2022-04-25
634896,8456,2022-09-14
944773,8457,2022-02-30
973095,8458,2022-06-21
628129,8459,2022-06-07
26595,8460,2022-06-26
318611,8461,2022-07-13
534796,8462,2022-11-07
442780,8463,2022-05-27
961129,8464,2022-07-22
705049,8465,2022-02-27
28055,8466,2022-03-09
928696,8467,2022-02-19
381575,8468,2022-06-02
728830,8469,2022-03-19
263059,8470,2022-11-18
356280,8471,2022-03-29
459581,8472,2022-06-14
81699,8473,2022-08-19
251701,8474,2022-10-26
255844,8475,2022-02-19
580134,8476,2022-06-22
984011,8477,2022-09-09
158713,8478,2022-10-30
795744,8479,2022-01-05
197100,8480,2022-04-11
623099,8481,2022-07-17
256805,8482,2022-04-18
878569,8483,2022-09-12
385574,8484,2022-06-13
443562,8485,2022-12-13
875681,8486,2022-08-21
508605,8487,2022-05-24
203230,8488,2022-08-14
326104,8489,2022-01-21
756333,8490,2022-08-11
456623,8491,2022-11-21
473926,8492,2022-03-18
915650,8493,2022-03-18
482210,8494,2022-10-17
606428,8495,2022-11-15
367019,8496,2022-01-02
827000,8497,2022-05-29
515534,8498,2022-03-22
350265,8499,2022-03-06
462302,8500,2022-12-19
761779,8501,2022-10-28
399969,8502,2022-09-12
77306,8503,2022-09-06
711600,8504,2022-09-18
800861,8505,2022-08-13
197294,8506,2022-01-11
841298,8507,2022-10-09
720496,8508,2022-06-22
21359,8509,2022-03-21
258435,8510,2022-07-20
672208,8511,2022-10-16
117477,8512,2022-06-18
133433,8513,2022-11-25
712690,8514,2022-09-16
882453,8515,2022-08-05
140237,8516,2022-09-03
363226,8517,2022-11-12
883979,8518,2022-02-23
656891,8519,2022-08-15
592978,8520,2022-03-03
862977,8521,2022-10-16
497746,8522,2022-04-17
794566,8523,2022-10-11
629110,8524,2022-11-04
603494,8525,2022-12-17
822032,8526,2022-02-23
659919,8527,2022-09-20
172361,8528,2022-01-01
582851,8529,2022-11-11
821717,8530,2022-10-17
159019,8531,2022-01-20
49836,8532,2022-12-27
167491,8533,2022-02-23
483759,8534,2022-12-08
602163,8535,2022-03-22
643203,8536,2022-08-26
142270,8537,2022-01-13
563375,8538,2022-06-19
939643,8539,2022-10-23
912204,8540,2022-02-27
927725,8541,2022-03-10
298909,8542,2022-08-28
93948,8543,2022-10-13
538144,8544,2022-08-19
856763,8545,2022-06-13
