bid,uid,buy_date
39540,158416,2022-09-19
62065,882609,2022-07-17
72776,3616,2022-11-01
96747,867385,2022-04-05
92985,651980,2022-04-16
23425,126610,2022-11-22
91393,787926,2022-09-04
16303,286509,2022-07-13
29884,807492,2022-06-03
83818,788390,2022-02-05
36261,280391,2022-09-03
48457,294928,2022-04-07
48591,20540,2022-09-08
58113,622857,2022-04-14
3379,500254,2022-08-08
97206,748443,2022-08-08
49883,744792,2022-05-15
12311,792337,2022-08-15
9483,558803,2022-03-30
64329,105330,2022-08-03
43849,796790,2022-03-12
84782,912851,2022-10-12
96523,47037,2022-06-16
93812,471360,2022-11-13
97321,906741,2022-05-11
76769,624569,2022-08-25
45438,548213,2022-10-29
99827,695160,2022-07-11
39904,54354,2022-12-23
77023,786445,2022-06-19
11143,243103,2022-09-09
11176,897245,2022-10-20
89034,557557,2022-04-02
90538,335189,2022-03-07
79980,808871,2022-07-28
82710,427467,2022-03-18
78919,374512,2022-01-15
48815,598625,2022-04-21
29957,973630,2022-03-11
58869,969823,2022-12-10
1774,297823,2022-06-24
28403,977043,2022-05-15
87376,225643,2022-11-05
29457,298742,2022-05-12
66445,396877,2022-07-26
14971,446025,2022-05-18
49112,563432,2022-06-10
89044,836,2022-04-01
13121,339439,2022-03-21
94391,794437,2022-02-09
93902,407604,2022-09-29
59240,638955,2022-07-28
99011,951285,2022-04-18
77282,583601,2022-02-20
97531,146685,2022-10-02
20013,210060,2022-04-19
30484,911873,2022-06-21
89501,570468,2022-04-01
86660,848326,2022-07-18
10162,466942,2022-05-07
76965,734088,2022-08-22
4404,926664,2022-05-08
63197,819361,2022-04-16
29260,97534,2022-07-12
4725,612639,2022-11-04
78566,177909,2022-11-03
17339,442211,2022-09-23
45323,974382,2022-03-29
18416,825912,2022-10-09
91088,650571,2022-12-26
85301,147957,2022-07-09
43543,991179,2022-07-16
15901,666551,2022-12-01
64446,579817,2022-03-04
29304,966822,2022-12-26
58356,898103,2022-05-04
54786,896556,2022-03-07
67387,92105,2022-03-25
85493,279688,2022-01-08
79534,279920,2022-08-21
14698,849914,2022-05-23
99559,569418,2022-09-01
11836,175061,2022-12-09
44632,968093,2022-06-23
24434,981285,2022-10-28
80041,318257,2022-12-06
60417,999578,2022-04-16
85778,382594,2022-07-12
43122,308113,2022-04-09
17460,273606,2022-06-08
12490,900579,2022-06-20
49503,609064,2022-07-23
69175,371301,2022-10-01
89263,259409,2022-06-22
91838,851613,2022-01-15
69104,261493,2022-06-07
16654,995564,2022-08-01
30610,287127,2022-11-20
4075,488221,2022-11-10
21337,886707,2022-07-02
65528,296697,2022-10-10
93270,515474,2022-11-10
1423,525961,2022-08-12
5337,882206,2022-10-28
69004,203971,2022-02-26
67533,259969,2022-11-01
86367,248502,2022-03-10
52075,370427,2022-07-23
43506,327701,2022-01-02
64650,463525,2022-08-26
92338,943584,2022-11-04
817,880056,2022-03-22
88486,196302,2022-05-22
10582,654055,2022-06-27
16918,619600,2022-06-13
56046,56090,2022-04-20
64743,36873,2022-08-30
28584,833300,2022-04-12
53891,984835,2022-07-05
5240,757892,2022-03-07
58494,280464,2022-06-09
93066,285783,2022-05-22
11644,401096,2022-06-30
65643,617448,2022-07-08
1909,133799,2022-02-01
52815,561952,2022-08-21
52409,14220,2022-11-13
29188,739313,2022-01-11
10539,108009,2022-03-05
89048,986890,2022-10-27
61407,445712,2022-08-22
87705,444546,2022-07-01
77863,864287,2022-07-11
37165,122082,2022-03-19
18637,503965,2022-03-04
22761,970385,2022-11-11
26787,269151,2022-01-09
16880,194299,2022-08-14
84207,263779,2022-11-11
79740,5076,2022-01-24
49530,312173,2022-05-14
96739,442941,2022-10-05
76374,598190,2022-11-23
26182,499820,2022-12-10
79116,437418,2022-04-02
31385,150101,2022-02-27
61675,641875,2022-07-03
22101,868534,2022-10-05
93050,849428,2022-01-19
58737,408288,2022-05-05
67236,890003,2022-12-21
53849,410912,2022-03-23
78081,22656,2022-10-16
19462,119007,2022-09-06
51887,563373,2022-05-18
17894,420672,2022-10-27
53308,108645,2022-07-10
39672,172896,2022-11-20
85958,96625,2022-01-30
32882,733365,2022-01-10
36089,295368,2022-10-28
33288,23771,2022-05-07
66060,859206,2022-08-22
52824,135378,2022-03-18
40211,723374,2022-06-20
2326,953505,2022-11-11
84763,57078,2022-05-16
60836,497067,2022-06-02
87102,468612,2022-02-25
67023,467436,2022-08-13
45246,938452,2022-06-17
14815,954589,2022-03-02
50043,636602,2022-03-04
11219,401157,2022-08-24
98264,638529,2022-06-23
1582,242357,2022-03-15
52897,833444,2022-04-21
58488,864320,2022-02-28
11752,236366,2022-12-17
22362,627800,2022-01-28
2615,642918,2022-05-24
18121,970333,2022-12-27
51533,767223,2022-12-12
40011,610386,2022-01-20
16711,143313,2022-10-03
65076,603623,2022-06-19
12747,523974,2022-09-15
43533,520851,2022-05-08
21052,361715,2022-10-17
75626,178999,2022-05-13
87302,151574,2022-10-06
37102,650346,2022-11-26
21157,181079,2022-12-23
46261,606407,2022-09-18
2824,166327,2022-05-30
63942,666081,2022-04-04
17406,910739,2022-09-21
40718,213877,2022-01-23
15766,537849,2022-06-24
18118,507030,2022-04-20
29458,765272,2022-08-12
99539,501690,2022-11-12
14521,670561,2022-05-24
77007,729585,2022-06-27
18304,689060,2022-08-25
80954,657771,2022-08-24
39174,120075,2022-07-22
59202,34711,2022-01-26
1754,553088,2022-04-30
70121,675271,2022-01-29
58207,644166,2022-07-07
17506,573820,2022-05-07
76441,940374,2022-12-27
75048,308666,2022-02-12
11920,42712,2022-10-29
80104,318926,2022-05-03
75674,398913,2022-10-11
24229,327695,2022-04-28
46261,836024,2022-09-02
20386,793132,2022-06-30
46684,818128,2022-09-04
59727,244622,2022-01-04
95019,399204,2022-06-16
74260,267016,2022-11-17
98031,8319,2022-05-08
42312,539209,2022-05-02
56947,435623,2022-11-22
29867,478618,2022-02-09
73690,250873,2022-11-21
13861,758732,2022-11-26
8355,434650,2022-10-03
62809,414698,2022-09-21
64427,322736,2022-09-22
36982,930037,2022-11-16
75563,350554,2022-09-14
58186,893413,2022-03-15
90438,818154,2022-04-04
47712,533054,2022-09-05
64196,896293,2022-06-09
50522,578027,2022-09-25
93047,575754,2022-08-06
75545,852862,2022-05-14
11206,890897,2022-04-09
41594,193817,2022-11-18
3472,219612,2022-08-20
27534,411496,2022-10-07
73912,743969,2022-01-01
81581,716536,2022-12-01
93134,858841,2022-09-21
94128,354341,2022-01-14
88267,672333,2022-01-04
91561,172137,2022-10-18
47397,349161,2022-04-10
58433,715890,2022-09-20
49500,147593,2022-04-13
82818,649941,2022-04-03
557,767197,2022-02-06
95495,436520,2022-07-09
52515,505750,2022-04-17
52934,516171,2022-03-23
45491,954619,2022-03-30
93020,585336,2022-08-09
28808,440218,2022-08-12
95435,332541,2022-05-19
21149,391825,2022-08-24
42009,85924,2022-11-02
41772,945735,2022-02-07
41119,686142,2022-08-11
60311,95173,2022-10-09
43545,714199,2022-10-09
83047,870677,2022-06-23
9089,214250,2022-06-24
13540,260645,2022-06-12
32011,919400,2022-12-19
89948,886345,2022-05-26
82447,254994,2022-12-20
18409,208700,2022-02-16
75735,411937,2022-01-21
50050,547981,2022-11-16
41734,878301,2022-09-15
11594,670439,2022-07-26
19504,295478,2022-11-06
54033,55758,2022-10-10
36986,308042,2022-05-09
67213,48213,2022-01-23
91980,880819,2022-01-01
41455,20200,2022-07-21
94816,603479,2022-07-28
32866,520057,2022-08-17
68018,578638,2022-10-16
12104,831551,2022-07-13
38204,867683,2022-10-20
53373,92130,2022-01-12
15261,515598,2022-12-01
33654,509856,2022-11-11
49686,814472,2022-06-27
96257,504943,2022-06-26
70720,795053,2022-03-19
65010,22428,2022-11-30
98656,861393,2022-12-06
27378,537217,2022-12-05
57253,293814,2022-07-04
92731,987057,2022-01-05
13735,385535,2022-07-06
73141,401538,2022-11-22
93496,338064,2022-12-02
16381,249465,2022-11-25
60022,45474,2022-09-03
69481,368674,2022-10-05
12206,382901,2022-01-22
16525,522233,2022-05-06
59901,140807,2022-09-01
75835,296336,2022-05-24
22579,226536,2022-02-03
12415,785900,2022-08-08
5436,888598,2022-01-03
92682,999418,2022-06-13
15530,805428,2022-02-19
28273,555298,2022-11-28
88284,899464,2022-05-23
64132,107799,2022-05-01
55678,339966,2022-05-19
21536,934359,2022-05-01
49470,439594,2022-02-23
29137,559806,2022-05-09
12001,212344,2022-08-22
56688,193629,2022-11-26
52205,171921,2022-07-05
84617,428311,2022-12-11
24601,169317,2022-08-04
37286,605529,2022-10-27
81698,966852,2022-08-16
39026,475669,2022-08-26
78339,758407,2022-08-26
58773,933570,2022-05-17
95070,983076,2022-07-10
25455,605675,2022-05-13
18185,822623,2022-02-09
58999,924274,2022-08-01
70752,274840,2022-05-28
87024,972294,2022-08-28
51595,430247,2022-04-06
55679,765044,2022-04-19
33140,946815,2022-11-01
28982,701206,2022-10-12
12377,754785,2022-07-05
53426,946889,2022-01-30
51507,806101,2022-12-18
64780,214336,2022-06-18
31269,805147,2022-01-08
217,607168,2022-11-12
46141,538389,2022-07-25
6138,646436,2022-09-17
92689,561429,2022-01-16
73875,383517,2022-08-12
21253,895883,2022-03-03
5630,352980,2022-04-23
2306,396620,2022-03-17
75359,877398,2022-04-03
11524,920193,2022-12-06
54007,610052,2022-12-27
56348,453556,2022-03-29
47794,916581,2022-08-26
17726,595744,2022-12-18
76116,906536,2022-11-07
70330,574718,2022-01-23
10547,251922,2022-05-01
12811,784610,2022-04-29
34923,320145,2022-07-03
25674,522470,2022-08-11
44540,967538,2022-06-13
69378,905478,2022-05-18
43385,48626,2022-06-14
50285,840629,2022-07-01
46039,167697,2022-08-08
65124,45855,2022-01-27
41872,259787,2022-10-22
69137,157339,2022-10-22
22270,108264,2022-09-28
34462,369697,2022-03-25
41557,289635,2022-03-24
43738,425282,2022-11-27
76098,986345,2022-05-30
21866,83282,2022-10-01
24382,480585,2022-12-08
35986,383332,2022-09-22
7472,916365,2022-04-16
21447,946861,2022-11-04
20386,322231,2022-11-16
61459,426690,2022-05-17
1729,625878,2022-11-30
11589,137142,2022-08-29
64855,581364,2022-01-25
55182,40015,2022-11-30
54753,795715,2022-02-19
71057,595951,2022-12-21
64992,49020,2022-09-27
83334,151605,2022-11-10
27232,210764,2022-02-27
56877,144624,2022-01-14
77220,786391,2022-05-04
41488,491728,2022-06-27
10035,665366,2022-09-10
42956,768000,2022-05-14
57170,94462,2022-03-22
12762,358270,2022-07-25
91192,643318,2022-12-01
34416,407102,2022-09-08
55159,422703,2022-08-22
39217,217763,2022-01-08
24813,536946,2022-05-08
42789,680300,2022-09-15
25096,577303,2022-12-06
96786,817342,2022-08-10
90122,883874,2022-07-18
33335,476214,2022-11-06
46547,591814,2022-11-08
51616,873388,2022-10-07
71909,4553,2022-08-17
5623,516280,2022-04-25
45170,99105,2022-01-02
89049,442451,2022-05-02
58781,561597,2022-04-30
93470,6186,2022-12-26
81650,188216,2022-10-07
50315,653332,2022-06-30
18337,734345,2022-09-30
9630,246091,2022-03-24
35301,422461,2022-10-03
37428,923034,2022-06-07
96961,393558,2022-07-11
5798,846498,2022-09-12
96440,594436,2022-03-29
32079,359516,2022-12-28
71664,885022,2022-02-04
20468,511231,2022-12-09
97512,222745,2022-05-14
7767,832072,2022-07-09
76170,713491,2022-05-01
41331,917847,2022-08-10
726,368537,2022-06-03
10383,974066,2022-06-25
19746,758611,2022-12-01
75362,456297,2022-04-17
62833,934269,2022-08-04
49068,425909,2022-06-26
16620,595555,2022-06-01
81256,962241,2022-04-22
50150,497008,2022-02-17
87990,965957,2022-05-10
85238,312146,2022-06-18
69521,238100,2022-04-02
14834,774715,2022-06-30
66544,497769,2022-07-09
72544,431448,2022-03-16
28515,606705,2022-05-01
56461,323757,2022-06-01
30617,972409,2022-07-10
60353,62289,2022-07-21
21256,422787,2022-10-18
18753,891812,2022-02-13
1926,889686,2022-09-30
31536,69761,2022-02-11
80295,637017,2022-10-10
81124,434220,2022-03-09
22053,573145,2022-04-15
56445,573196,2022-05-27
89715,625151,2022-05-06
30325,209088,2022-09-10
93646,343639,2022-08-22
37606,101120,2022-03-25
32826,11494,2022-04-12
24730,445342,2022-12-20
1,858271,2022-04-19
44974,377884,2022-01-22
93814,965466,2022-04-15
71123,958135,2022-04-21
4597,559899,2022-06-23
23412,168014,2022-12-09
7863,873350,2022-12-02
71260,719235,2022-03-08
19209,242829,2022-02-09
74543,855461,2022-12-03
95523,526804,2022-10-12
53378,420405,2022-04-01
44492,352048,2022-01-06
5670,498331,2022-08-02
43962,657429,2022-09-25
25858,294457,2022-01-03
56534,995278,2022-10-10
90422,644030,2022-06-01
72970,481255,2022-11-19
45895,951567,2022-07-14
95312,877253,2022-09-04
93596,444474,2022-03-04
1351,358925,2022-01-16
67482,632402,2022-02-11
60987,651981,2022-07-16
81104,719094,2022-10-25
37983,87658,2022-09-19
78039,210241,2022-09-13
96504,548027,2022-08-25
27450,513312,2022-04-29
58172,533928,2022-03-06
90765,792869,2022-04-25
46597,61864,2022-09-27
94138,867832,2022-03-26
20432,926746,2022-11-04
51646,497242,2022-08-04
77322,533365,2022-07-06
50652,712337,2022-06-01
26017,562329,2022-10-07
89272,248055,2022-10-26
64893,892331,2022-03-30
87932,577333,2022-01-16
3634,784392,2022-05-29
80693,729936,2022-12-23
53063,449677,2022-04-04
69932,236227,2022-04-04
93259,925541,2022-12-10
59963,447429,2022-04-08
84800,486976,2022-02-30
71951,75959,2022-12-08
30875,369615,2022-12-04
42261,248355,2022-05-05
14984,733665,2022-02-20
18436,56393,2022-05-02
44864,829509,2022-09-16
61255,269984,2022-09-23
20188,880799,2022-07-02
46259,325431,2022-10-23
64827,676580,2022-09-08
52740,964734,2022-03-30
5528,409094,2022-02-21
86411,475279,2022-02-15
59123,515614,2022-09-15
84750,953343,2022-04-27
16305,906766,2022-03-03
7687,476864,2022-06-01
81144,753687,2022-10-20
37916,223159,2022-08-11
25090,461581,2022-05-04
11008,864353,2022-03-11
11283,670789,2022-10-23
68296,545982,2022-02-11
75275,373964,2022-11-24
60413,397463,2022-08-17
92043,942978,2022-05-13
99268,482675,2022-07-27
94923,521848,2022-07-08
97457,949392,2022-01-21
49813,662435,2022-11-16
2512,415879,2022-12-11
51186,180153,2022-04-22
48230,572050,2022-10-28
89328,439645,2022-07-13
83543,154536,2022-11-21
14394,856274,2022-12-22
51489,285823,2022-05-07
33301,405041,2022-06-26
27639,723111,2022-10-22
10551,84166,2022-06-29
35527,844205,2022-06-23
43807,363882,2022-11-20
31662,869572,2022-08-16
58185,979794,2022-06-18
66743,190522,2022-08-22
78522,946180,2022-07-23
53281,939671,2022-11-29
12085,646411,2022-03-10
42422,601519,2022-01-04
48321,22734,2022-01-05
7172,696231,2022-06-28
48508,52202,2022-01-06
86690,508507,2022-10-16
10988,12719,2022-08-04
59915,600241,2022-11-15
38216,758051,2022-04-02
35593,935638,2022-12-11
46033,367685,2022-01-03
92304,142430,2022-11-24
48049,704060,2022-10-22
31346,906096,2022-12-29
98334,582428,2022-11-03
82393,814088,2022-05-14
41715,486450,2022-07-13
95936,513752,2022-06-10
29422,716245,2022-05-16
10766,745159,2022-02-01
96240,218063,2022-12-11
36041,415154,2022-11-18
24092,285971,2022-11-12
18090,489630,2022-07-29
18064,881738,2022-02-22
32501,599437,2022-11-02
93784,185581,2022-07-14
26142,2406,2022-07-30
93673,55364,2022-10-01
3005,990409,2022-07-23
24736,941436,2022-09-04
27540,891472,2022-10-03
77151,687966,2022-08-05
39810,509694,2022-03-17
89796,659415,2022-05-14
24847,876169,2022-03-28
15744,796750,2022-07-27
5579,900280,2022-04-28
42540,350688,2022-09-06
67146,996042,2022-03-22
10170,361180,2022-04-21
19721,918432,2022-03-06
19289,352517,2022-02-26
45046,668101,2022-08-24
37416,841236,2022-07-14
73431,310973,2022-11-02
57270,116321,2022-03-21
60889,736257,2022-07-14
85939,203453,2022-04-13
14979,781806,2022-12-02
59095,172054,2022-01-27
96062,954128,2022-07-24
30359,634558,2022-05-23
25464,757341,2022-10-26
48812,622416,2022-12-24
32835,820643,2022-05-21
81518,132708,2022-05-20
72344,884416,2022-05-30
72237,513960,2022-07-02
23572,489692,2022-11-02
54620,966981,2022-04-20
45688,772088,2022-06-08
81764,75796,2022-12-24
8232,960784,2022-10-20
20616,97167,2022-01-13
44994,46605,2022-12-16
44416,65460,2022-02-18
27309,966348,2022-05-25
62291,904534,2022-11-09
34693,521052,2022-11-28
77246,231643,2022-02-26
19762,191367,2022-06-19
40905,706216,2022-03-05
38294,690513,2022-06-29
50529,175277,2022-03-30
97618,660049,2022-01-15
16846,247408,2022-05-17
691,503521,2022-08-13
42994,269733,2022-01-21
14193,943810,2022-03-04
16446,447356,2022-05-12
55051,81658,2022-12-13
86012,639335,2022-09-06
2124,830081,2022-12-27
40946,732338,2022-03-08
24408,791945,2022-12-12
93179,3516,2022-11-05
80779,412897,2022-09-06
41394,345463,2022-04-30
71719,744595,2022-06-27
48447,568581,2022-03-24
90319,262094,2022-06-20
38481,974471,2022-08-12
75632,645848,2022-02-13
26691,122540,2022-09-12
81540,195030,2022-01-05
85039,960762,2022-06-02
14809,217048,2022-07-15
31420,968355,2022-07-16
31408,865046,2022-11-09
37305,546613,2022-10-18
44925,888822,2022-09-22
38920,107167,2022-07-26
79361,248274,2022-06-14
63302,212452,2022-06-17
47296,84215,2022-11-14
22341,578650,2022-09-20
2297,786434,2022-11-06
93624,421061,2022-02-11
63858,914095,2022-03-17
31348,337147,2022-07-28
70677,669946,2022-08-17
43020,454260,2022-09-14
16698,362295,2022-10-27
12409,831184,2022-05-05
59281,69894,2022-09-04
84894,521217,2022-07-23
63329,815497,2022-07-11
44031,109509,2022-03-28
8084,896592,2022-04-14
56328,135930,2022-12-13
56661,129795,2022-12-20
68977,14468,2022-12-12
23266,926936,2022-01-17
65109,715129,2022-01-08
89263,713131,2022-02-17
61760,185970,2022-07-29
73849,126797,2022-10-18
2473,614430,2022-12-30
55785,905153,2022-05-16
14387,969941,2022-09-18
4291,719606,2022-01-24
99413,114938,2022-10-14
36440,289869,2022-04-11
60302,430304,2022-02-16
27405,507751,2022-02-12
39653,795689,2022-09-23
63157,630078,2022-11-20
23863,588413,2022-10-11
53489,901756,2022-03-04
75940,488982,2022-03-08
89148,764175,2022-06-11
72397,262999,2022-12-24
92245,285474,2022-08-29
55014,995015,2022-12-26
80537,252042,2022-09-18
3746,132142,2022-09-22
11206,295330,2022-02-07
63305,542984,2022-03-18
76391,143556,2022-04-22
43231,227126,2022-12-30
34189,409534,2022-02-29
26958,268212,2022-08-15
61671,429075,2022-04-04
47080,930242,2022-11-28
19900,779921,2022-06-23
79422,357623,2022-12-20
15682,380937,2022-04-03
19937,442892,2022-05-16
86914,918015,2022-01-07
90155,971692,2022-06-10
23077,293687,2022-09-16
85758,277877,2022-06-20
71625,235088,2022-01-15
75022,984720,2022-09-09
42589,432186,2022-11-29
93706,743980,2022-11-01
35477,521728,2022-06-26
21215,896411,2022-10-28
86619,753685,2022-09-23
61539,390111,2022-01-01
46205,125609,2022-06-03
42496,709028,2022-11-12
97042,57524,2022-10-17
72229,550253,2022-11-11
42720,790100,2022-12-10
19409,780810,2022-02-18
24380,859599,2022-09-26
53804,795962,2022-06-11
33307,17552,2022-07-25
11051,94090,2022-03-16
59162,193644,2022-02-29
85508,472876,2022-06-08
86856,621250,2022-06-21
85941,55630,2022-10-28
11393,751885,2022-05-22
17564,447526,2022-02-01
6284,331331,2022-04-03
52248,483768,2022-07-21
98262,224799,2022-12-16
89056,284827,2022-01-09
55188,780545,2022-08-25
33348,311662,2022-10-14
19535,980104,2022-12-26
13509,155317,2022-07-26
15804,838585,2022-12-23
31067,697934,2022-07-10
28120,285749,2022-10-28
22113,817213,2022-07-11
17385,2976,2022-11-25
185,984281,2022-04-20
9763,773754,2022-07-10
64986,425549,2022-09-12
68863,173832,2022-07-14
59898,936554,2022-07-22
38128,157669,2022-10-13
78649,561240,2022-01-02
88193,824205,2022-10-03
80763,736563,2022-06-07
1280,718709,2022-11-14
85526,376964,2022-03-22
84872,777044,2022-02-05
70061,342021,2022-04-16
73295,398547,2022-05-25
977,779276,2022-01-27
57481,500538,2022-12-17
98814,202476,2022-12-03
81748,867960,2022-06-14
57879,209785,2022-06-08
3897,517583,2022-08-23
40558,641475,2022-10-01
31468,787422,2022-09-17
51733,590718,2022-04-19
90458,58773,2022-06-25
46001,825533,2022-08-12
91797,196842,2022-06-30
71812,114257,2022-10-15
35353,453816,2022-06-05
83782,566421,2022-08-07
44168,401358,2022-02-01
72385,855579,2022-06-06
14564,398900,2022-10-01
88925,842309,2022-08-07
95128,210853,2022-07-21
68340,31615,2022-11-02
62356,350813,2022-08-06
99947,829407,2022-01-22
43968,544567,2022-01-07
94007,397670,2022-04-05
4385,60227,2022-03-09
87454,277245,2022-02-01
67639,159565,2022-09-02
66054,552856,2022-12-08
98379,682898,2022-06-25
15622,513355,2022-09-07
78272,242614,2022-08-03
